city,name,price,enterprise,alias,string_len
成都,袍商朗诗天府绿郡,13000,其他,袍商朗诗天府绿郡,8
成都,环球融创未来城,11000,融创,环球未来城,5
成都,金色维也纳,7200,其他,金色维也纳,5
成都,环天时代中心,10800,其他,环天时代中心,6
成都,永兴公园华府,8400,其他,永兴公园华府,6
成都,福森广场公园悦府,3980,其他,福森广场公园悦府,8
成都,凯旋青云府,8800,其他,凯旋青云府,5
成都,外滩名门,4650,其他,外滩名门,4
成都,阳光熙云湖,13000,其他,阳光熙云湖,5
成都,花雨湖畔,6700,其他,花雨湖畔,4
成都,首府花雨树,7000,其他,首府花雨树,5
成都,邦泰翡翠城,7500,其他,邦泰翡翠城,5
成都,中盛金尊御府,8000,其他,中盛金尊御府,6
成都,达州绿地健康生态城,6300,绿地,健康生态城,5
成都,鸿成仁合府,5500,其他,鸿成仁合府,5
成都,贵丰澜台,6800,其他,贵丰澜台,4
成都,锦利锦御府,6000,其他,锦利锦御府,5
成都,誉府锦院,7500,其他,誉府锦院,4
成都,御景水岸,6200,其他,御景水岸,4
成都,阳光书香澜台,6500,其他,阳光书香澜台,6
成都,阳光临江邸,4880,其他,阳光临江邸,5
成都,兴诚锦云臺,7200,其他,兴诚锦云臺,5
成都,澳莱城西壹号,6200,其他,澳莱城西壹号,6
成都,莲湖郡,5800,其他,莲湖郡,3
成都,龙泰麓山悦府,6800,其他,龙泰麓山悦府,6
成都,阳光江东首席,6800,其他,阳光江东首席,6
成都,阳光臻云湖,6300,其他,阳光臻云湖,5
成都,文景雅苑,5988,其他,文景雅苑,4
成都,汇乐上院,7500,其他,汇乐上院,4
成都,阳光云景台,8000,其他,阳光云景台,5
成都,通威世地長湾,12300,其他,通威世地長湾,6
成都,鸿通蓝湾半岛,5000,其他,鸿通蓝湾半岛,6
成都,兰溪江山美邸,9700,其他,兰溪江山美邸,6
成都,天誉三盛栖山府,6700,三盛,天誉栖山府,5
成都,邦泰理想城,6800,其他,邦泰理想城,5
成都,鹭湖溪山院,8500,其他,鹭湖溪山院,5
成都,铁投祥瑞里,10000,其他,铁投祥瑞里,5
成都,环天山屿城,11000,其他,环天山屿城,5
成都,碧桂园凤栖阁,8000,碧桂园,凤栖阁,3
成都,鸿华御府,5000,其他,鸿华御府,4
成都,梦里巴国茂园,7350,其他,梦里巴国茂园,6
成都,阳光尚品,5400,其他,阳光尚品,4
成都,滟澜洲芳华里,5900,其他,滟澜洲芳华里,6
成都,阳光上和赋,8000,其他,阳光上和赋,5
成都,阳光云溪上,8000,其他,阳光云溪上,5
成都,南城一号,4200,其他,南城一号,4
成都,碧桂园凤鸣星宸,6300,碧桂园,凤鸣星宸,4
成都,远东卡地亚花园城,6000,其他,远东卡地亚花园城,8
成都,凯悦府,5500,其他,凯悦府,3
成都,中迪花熙樾,6400,其他,中迪花熙樾,5
成都,仁寿翡翠城,7600,其他,仁寿翡翠城,5
成都,通锦国际嘉园,7700,其他,通锦国际嘉园,6
成都,天骄学城,8900,其他,天骄学城,4
成都,仁寿中心城,7800,其他,仁寿中心城,5
成都,阳光书香九里,4600,其他,阳光书香九里,6
成都,蔚蓝凤凰岛,6200,其他,蔚蓝凤凰岛,5
成都,中迪绥定府,6700,其他,中迪绥定府,5
成都,广卫翡翠城,6600,其他,广卫翡翠城,5
成都,碧桂园梦里巴国书香里,8500,碧桂园,梦里巴国书香里,7
成都,好时尚广场,6100,其他,好时尚广场,5
成都,半岛国际,价格待定,其他,半岛国际,4
成都,同森锦樾1号,8500,其他,同森锦樾1号,6
成都,保利国际城中央花园,6200,保利,国际城中央花园,7
成都,保利国际城翡丽湾,5500,保利,国际城翡丽湾,6
成都,科华天宸,6700,其他,科华天宸,4
成都,杰阳天成,5300,其他,杰阳天成,4
成都,阳光天府首席,5400,其他,阳光天府首席,6
成都,碧桂园旌宸府,7200,碧桂园,旌宸府,3
成都,领地澜山悦,6700,其他,领地澜山悦,5
成都,秀湖时光,4500,其他,秀湖时光,4
成都,玫瑰南湖湾,8000,其他,玫瑰南湖湾,5
成都,天府理想城商铺,21000,其他,天府理想城商铺,7
成都,峨眉高桥里,10000,其他,峨眉高桥里,5
成都,金叶公园里,4300,其他,金叶公园里,5
成都,悦荣学府,6200,其他,悦荣学府,4
成都,阳光峰樾,6300,其他,阳光峰樾,4
成都,正黄翡翠公园,7500,其他,正黄翡翠公园,6
成都,龙居学府,4600,其他,龙居学府,4
成都,黄龙溪谷,49000,其他,黄龙溪谷,4
成都,领地江月兰台,7800,其他,领地江月兰台,6
成都,文泰蔚蓝半岛,7800,其他,文泰蔚蓝半岛,6
成都,西府丽晶,5500,其他,西府丽晶,4
成都,江山和鸣央玺,5500,其他,江山和鸣央玺,6
成都,蓝润春风屿楠,6500,其他,蓝润春风屿楠,6
成都,美乐湾东坡水乡,15000,其他,美乐湾东坡水乡,7
成都,科兴印月湾,5200,其他,科兴印月湾,5
成都,永兴铂金云廷,10000,其他,永兴铂金云廷,6
成都,中鑫海南苑,7200,其他,中鑫海南苑,5
成都,冠领华府,价格待定,其他,冠领华府,4
成都,誉溪上苑,6588,其他,誉溪上苑,4
成都,嘉源时代,7200,其他,嘉源时代,4
成都,鸿升西河星宸,7900,其他,鸿升西河星宸,6
成都,和喜云璟,价格待定,其他,和喜云璟,4
成都,领丰嘉州外滩,价格待定,其他,领丰嘉州外滩,6
成都,剑桥城,4588,其他,剑桥城,3
成都,上置绿洲雅宾利花园,30000,其他,上置绿洲雅宾利花园,9
成都,朗基御香,36000,其他,朗基御香,4
成都,东湖郡,19000,其他,东湖郡,3
成都,蓝光金悦派,45000,蓝光,金悦派,3
成都,东城国际崇州,15000,其他,东城国际崇州,6
成都,东城国际简阳,20000,其他,东城国际简阳,6
成都,远大聚华天府之南,12000,其他,远大聚华天府之南,8
成都,雄飞新园名都,30000,其他,雄飞新园名都,6
成都,雄飞新园紫郡,30000,其他,雄飞新园紫郡,6
成都,美泉悦府,价格待定,其他,美泉悦府,4
成都,远洋朗基国宾御府,20000,远洋,朗基国宾御府,6
成都,保利天悦,20000,保利,天悦,2
成都,丰怡阳光,5500,其他,丰怡阳光,4
成都,龙湖时代天街,8000,龙湖,时代天街,4
成都,金山郡,6700,其他,金山郡,3
成都,凯德卓锦万黛,10394,其他,凯德卓锦万黛,6
成都,东骏湖景湾,10004,其他,东骏湖景湾,5
成都,光华之心,5600,其他,光华之心,4
成都,泰美蓝山小区,11000,其他,泰美蓝山小区,6
成都,实地海棠名著,8700,其他,实地海棠名著,6
成都,鑫海天城,7000,其他,鑫海天城,4
成都,首创娇子1号,11000,首创,娇子1号,4
成都,蓝光青城河谷国际度假区,11000,蓝光,青城河谷国际度假区,9
成都,金泉香槟城,9500,其他,金泉香槟城,5
成都,东山国际君度半山,20000,其他,东山国际君度半山,8
成都,慧生时代广场,11000,其他,慧生时代广场,6
成都,宁江大院,8000,其他,宁江大院,4
成都,凤凰名城,7300,其他,凤凰名城,4
成都,融创长滩壹号,15700,融创,长滩壹号,4
成都,青城山居,12000,其他,青城山居,4
成都,朗基御今缘,价格待定,其他,朗基御今缘,5
成都,千禧河畔,7000,其他,千禧河畔,4
成都,和信孔雀天成,7000,其他,和信孔雀天成,6
成都,北辰朗诗南门绿郡,价格待定,北辰,朗诗南门绿郡,6
成都,枫丹铂麓,价格待定,其他,枫丹铂麓,4
成都,中海新华府,16000,中海,新华府,3
成都,希顿国际广场,价格待定,其他,希顿国际广场,6
成都,美城悦荣府,价格待定,其他,美城悦荣府,5
成都,桂湖名城,11559,其他,桂湖名城,4
成都,南湖世纪,13500,其他,南湖世纪,4
成都,润扬双铁广场石犀里,9800,其他,润扬双铁广场石犀里,9
成都,北大资源颐和翡翠府,18000,其他,北大资源颐和翡翠府,9
成都,清凤时代城,60000,其他,清凤时代城,5
成都,蓉晶公馆,4700,其他,蓉晶公馆,4
成都,富豪公馆,12600,其他,富豪公馆,4
成都,隆鑫印象城邦,4600,其他,隆鑫印象城邦,6
成都,金沙城西府澜院,30000,其他,金沙城西府澜院,7
成都,新景鼎南川宇,价格待定,其他,新景鼎南川宇,6
成都,中海熙苑,17500,中海,熙苑,2
成都,昆仑华庭,29700,其他,昆仑华庭,4
成都,成都文儒德,26000,其他,文儒德,3
成都,营盛大厦,12300,其他,营盛大厦,4
成都,吉宝凌云峰阁,31000,其他,吉宝凌云峰阁,6
成都,中房芳华美地,7000,其他,中房芳华美地,6
成都,交大梦家,10500,其他,交大梦家,4
成都,合力达卓越南城,11400,其他,合力达卓越南城,7
成都,保利学府城,价格待定,保利,学府城,3
成都,海骏达蜀都1号,9000,其他,海骏达蜀都1号,7
成都,保利大都汇君汇,11300,保利,大都汇君汇,5
成都,保利国宾首府,11000,保利,国宾首府,4
成都,IMC国际广场,价格待定,其他,IMC国际广场,7
成都,金山御景蓝湾,价格待定,其他,金山御景蓝湾,6
成都,棕榈长滩,13000,其他,棕榈长滩,4
成都,远大中央公园,14772,其他,远大中央公园,6
成都,英祥财富领域,14500,其他,英祥财富领域,6
成都,德商御府天骄,22000,其他,德商御府天骄,6
成都,德商华府天骄,40000,其他,德商华府天骄,6
成都,仁美大源印象,40000,其他,仁美大源印象,6
成都,名著司南,40000,其他,名著司南,4
成都,一品CG,30000,其他,一品CG,4
成都,海亮樾金沙,40000,其他,海亮樾金沙,5
成都,两江国际,价格待定,其他,两江国际,4
成都,泽瑞西园,25000,其他,泽瑞西园,4
成都,南湖逸家,35000,其他,南湖逸家,4
成都,城北优品道,30000,其他,城北优品道,5
成都,世豪金河谷,26000,其他,世豪金河谷,5
成都,温资金港华府,10000,其他,温资金港华府,6
成都,佳年华新生活,30000,其他,佳年华新生活,6
成都,万锦城,11000,其他,万锦城,3
成都,绿地锦天府,23000,绿地,锦天府,3
成都,佳年华广场,11800,其他,佳年华广场,5
成都,银泰中心,70000,其他,银泰中心,4
成都,首开龙湖紫宸二组团,23500,首开,紫宸二组团,5
成都,锦巷兰台,15000,其他,锦巷兰台,4
成都,欧香小镇,价格待定,其他,欧香小镇,4
成都,碧桂园海昌天澜,18500,碧桂园,海昌天澜,4
成都,成都青羊万达广场,50000,其他,青羊万达广场,6
成都,昂世半山观邸,13000,其他,昂世半山观邸,6
成都,融创观玺台花园,17300,融创,观玺台花园,5
成都,颐和京都,12500,其他,颐和京都,4
成都,海伦印象,价格待定,其他,海伦印象,4
成都,金穗苑温江,6000,其他,金穗苑温江,5
成都,东原晴天见,12000,其他,东原晴天见,5
成都,紫檀,25000,其他,紫檀,2
成都,积家御景,10600,其他,积家御景,4
成都,香澜坊,11000,其他,香澜坊,3
成都,家益凤凰富居,价格待定,其他,家益凤凰富居,6
成都,恒大名城,9100,恒大,名城,2
成都,恒大望江华府,16000,恒大,望江华府,4
成都,远大林语城,11000,其他,远大林语城,5
成都,万科第五城,13000,万科,第五城,3
成都,九龙仓擎天半岛,30000,九龙仓,擎天半岛,4
成都,融创NANO公馆,17000,融创,NANO公馆,6
成都,中海九号天地,30000,中海,九号天地,4
成都,福泉中心,20000,其他,福泉中心,4
成都,炎华置信花千集,18360,其他,炎华置信花千集,7
成都,元益花园,11000,其他,元益花园,4
成都,棕榈印象,5000,其他,棕榈印象,4
成都,泰华锦城,9800,其他,泰华锦城,4
成都,大源欢乐颂,15000,其他,大源欢乐颂,5
成都,人居盛和林语,106-142,其他,人居盛和林语,6
成都,半山卫城朴墅,15000,其他,半山卫城朴墅,6
成都,爵领欧城,7000,其他,爵领欧城,4
成都,和信香榭澜郡,6800,其他,和信香榭澜郡,6
成都,中环晓院,价格待定,其他,中环晓院,4
成都,山水华府,15000,其他,山水华府,4
成都,子龙邑都,3700,其他,子龙邑都,4
成都,春熙江岸,6500,其他,春熙江岸,4
成都,新界,14000,其他,新界,2
成都,中洲里程,14300,其他,中洲里程,4
成都,保利城中央郡,9800,保利,城中央郡,4
成都,世玺,7100,其他,世玺,2
成都,凤凰山1号,5900,其他,凤凰山1号,5
成都,蓝光雍锦园,21000,蓝光,雍锦园,3
成都,成龙1号,16000,其他,成龙1号,4
成都,百悦城plus,12000,其他,百悦城plus,7
成都,万辰柳庄,5400,其他,万辰柳庄,4
成都,时代锦绣,19000,其他,时代锦绣,4
成都,花桥雅苑,4900,其他,花桥雅苑,4
成都,中粮祥云里,12500,中粮,祥云里,3
成都,高家庄赞城,7200,其他,高家庄赞城,5
成都,万科五龙山蓝山别墅,16000,万科,五龙山蓝山别墅,7
成都,绿地468公馆,30000,绿地,468公馆,5
成都,SG珊顿道,20000,其他,SG珊顿道,5
成都,保利湖心岛,17681,保利,湖心岛,3
成都,蓝光雍锦世家,价格待定,蓝光,雍锦世家,4
成都,央湖名邸,20000,其他,央湖名邸,4
成都,保利狮子湖,17038,保利,狮子湖,3
成都,恒大天府城邦,8500,恒大,天府城邦,4
成都,枫山美地,8000,其他,枫山美地,4
成都,天立世纪华府,7900,其他,天立世纪华府,6
成都,北大资源颐和雅郡,7500,其他,北大资源颐和雅郡,8
成都,龙湖小院青城,21000,龙湖,小院青城,4
成都,天山名苑,5300,其他,天山名苑,4
成都,海伦国际,150,其他,海伦国际,4
成都,新尚天地,5700,其他,新尚天地,4
成都,九龙仓时代上城,12000,九龙仓,时代上城,4
成都,北领峰尚,9500,其他,北领峰尚,4
成都,东麓驿境,15000,其他,东麓驿境,4
成都,光华瑞廷,7200,其他,光华瑞廷,4
成都,桂花香邻,6100,其他,桂花香邻,4
成都,隆腾公元壹号,6700,其他,隆腾公元壹号,6
成都,中信城右岸,13500,中信,城右岸,3
成都,绿地悦蓉公馆,9900,绿地,悦蓉公馆,4
成都,碧美恋城公馆,4200,其他,碧美恋城公馆,6
成都,牡丹名城,4600,其他,牡丹名城,4
成都,保利中央峰景,5000,保利,中央峰景,4
成都,中冶田园世界,5100,中冶,田园世界,4
成都,华尔兹广场金堂,4300,其他,华尔兹广场金堂,7
成都,中交锦天新城,7300,中交,锦天新城,4
成都,新希望锦悦楠庭,12000,新希望,锦悦楠庭,4
成都,美林国际社区,10000,其他,美林国际社区,6
成都,香江紫钻,5000,其他,香江紫钻,4
成都,林溪美城,价格待定,其他,林溪美城,4
成都,华侨城九熙,20000,其他,华侨城九熙,5
成都,花样年君山,6000,其他,花样年君山,5
成都,丰瑞玺悦城,6300,其他,丰瑞玺悦城,5
成都,御金府,5000,其他,御金府,3
成都,蓝泊湾,价格待定,其他,蓝泊湾,3
成都,置信学府杏林,5600,其他,置信学府杏林,6
成都,南城滨河湾,6500,其他,南城滨河湾,5
成都,创＋理想城,7200,其他,创＋理想城,5
成都,青城神韵,10000,其他,青城神韵,4
成都,香城润园,4500,其他,香城润园,4
成都,芙蓉山水浣溪,5100,其他,芙蓉山水浣溪,6
成都,锦华苑,4300,其他,锦华苑,3
成都,嘉和瑞景,4000,其他,嘉和瑞景,4
成都,剑桥小镇,5600,其他,剑桥小镇,4
成都,泰江兰庭,4800,其他,泰江兰庭,4
成都,愿景河之洲,5000,其他,愿景河之洲,5
成都,广泽长河郡,6500,其他,广泽长河郡,5
成都,瀚城国际,7250,其他,瀚城国际,4
成都,天府欧城,7900,其他,天府欧城,4
成都,万科城臻园,14500,万科,城臻园,3
成都,铂悦郡,9200,其他,铂悦郡,3
成都,恒大山水城,6000,恒大,山水城,3
成都,牧山高第,7300,其他,牧山高第,4
成都,宏润达上城,6000,其他,宏润达上城,5
成都,蝴蝶洲,7400,其他,蝴蝶洲,3
成都,锦城南府猫先生,20000,其他,锦城南府猫先生,7
成都,龙湖世纪峰景,48000,龙湖,世纪峰景,4
成都,北大资源公园1898,12000,其他,北大资源公园1898,10
成都,北大资源燕楠国际,38000,其他,北大资源燕楠国际,8
成都,神仙树缤纷,20000,其他,神仙树缤纷,5
成都,邦泰华府公馆,23000,其他,邦泰华府公馆,6
成都,万辰乐居,14000,其他,万辰乐居,4
成都,金阳不夜都,38000,其他,金阳不夜都,5
成都,鞋都风尚中心,20000,其他,鞋都风尚中心,6
成都,万茂UIC,37000,其他,万茂UIC,5
成都,西锦国际,24000,其他,西锦国际,4
成都,电建地产美立方,13000,其他,电建地产美立方,7
成都,海亮彩悦府,17000,其他,海亮彩悦府,5
成都,东原亲亲里,50000,其他,东原亲亲里,5
成都,桔子国际,60000,其他,桔子国际,4
成都,城置尚豪庭,35000,其他,城置尚豪庭,5
成都,蓝光公园悦庭,13600,蓝光,公园悦庭,4
成都,华宇西城雅郡,44000,其他,华宇西城雅郡,6
成都,宇众悦城,22000,其他,宇众悦城,4
成都,佳乐国际城,3200,其他,佳乐国际城,5
成都,华都九龙广场,23000,其他,华都九龙广场,6
成都,金美国际,46000,其他,金美国际,4
成都,蓝润光华春天,8300,其他,蓝润光华春天,6
成都,华润金悦湾,11500,华润,金悦湾,3
成都,誉府仕家,7000,其他,誉府仕家,4
成都,万和中心,9700,其他,万和中心,4
成都,洲际亚洲湾,28000,其他,洲际亚洲湾,5
成都,青龙广场,25000,其他,青龙广场,4
成都,台州商人大厦,40000,其他,台州商人大厦,6
成都,心怡中丝园,38000,其他,心怡中丝园,5
成都,东方希望中心,价格待定,其他,希望中心,4
成都,银石广场,25000,其他,银石广场,4
成都,华霖金贸商厦,60000,其他,华霖金贸商厦,6
成都,恒大中央广场雲門,17200,恒大,中央广场雲門,6
成都,鼎犀名城,28000,其他,鼎犀名城,4
成都,北京街,30000,其他,街,1
成都,雅居乐十年雅墅,16000,雅居乐,十年雅墅,4
成都,万科五龙山璞院,13700,万科,五龙山璞院,5
成都,城市春天,9000,其他,城市春天,4
成都,朗基少帅府,35000,其他,朗基少帅府,5
